Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldBars
2024-05-10 00:00:00+02:00;3053,64;2024-05-14 08:00:00+02:00;2915,37;1000,0;2,0;HTF crossover exit;-47,28038668605336;13952,719613313946;Long;24
2024-05-15 14:00:00+02:00;2946,49;2024-05-16 16:00:00+02:00;2942,3;996,6228295224247;1,9932456590448495;HTF crossover exit;-3,4104741769419276;13949,309139137004;Long;24
2024-05-17 09:00:00+02:00;3025,59;2024-05-18 10:00:00+02:00;3118,35;298,9137672672215;0,597827534534443;Partial exit 3% (30%);8,566415159190548;13957,875554296194;Long;24
2024-05-17 09:00:00+02:00;3025,59;2024-05-19 14:00:00+02:00;3078,39;697,4654569568502;1,3949309139137003;HTF crossover exit;10,776637648687808;13968,65219194488;Long;24
2024-05-20 06:00:00+02:00;3124,18;2024-05-20 21:00:00+02:00;3440,8;997,7608708532058;1,9955217417064117;Profit target 10.0%;99,12254665689494;14067,774738601776;Long;24
2024-05-26 16:00:00+02:00;3860,8;2024-05-28 03:00:00+02:00;3845,96;1004,8410527572697;2,0096821055145395;HTF crossover exit;-5,872052915429072;14061,902685686347;Long;24
2024-05-31 14:00:00+02:00;3822,88;2024-06-02 19:00:00+02:00;3770,66;1004,4216204061677;2,0088432408123356;HTF crossover exit;-15,729100486033303;14046,173585200315;Long;24
2024-06-03 08:00:00+02:00;3823,58;2024-06-06 21:00:00+02:00;3789,8;1003,2981132285939;2,0065962264571877;HTF crossover exit;-10,870386251737592;14035,303198948577;Long;24
2024-06-12 14:00:00+02:00;3638,09;2024-06-17 08:00:00+02:00;3549,75;1002,5216570677555;2,005043314135511;HTF crossover exit;-26,348246254515125;14008,954952694063;Long;24
2024-06-19 02:00:00+02:00;3493,39;2024-06-20 09:00:00+02:00;3605,77;300,1918918434442;0,6003837836868884;Partial exit 3% (30%);9,056586896759983;14018,011539590823;Long;24
2024-06-19 02:00:00+02:00;3493,39;2024-06-20 16:00:00+02:00;3518,82;700,4477476347031;1,4008954952694062;HTF crossover exit;3,6979873155105825;14021,709526906334;Long;24
2024-06-25 05:00:00+02:00;3371,02;2024-06-28 03:00:00+02:00;3480,1;300,46520414799284;0,6009304082959857;Partial exit 3% (30%);9,121570338796301;14030,83109724513;Long;24
2024-06-25 05:00:00+02:00;3371,02;2024-06-28 18:00:00+02:00;3392,13;701,0854763453166;1,4021709526906332;HTF crossover exit;2,988166216964167;14033,819263462095;Long;24
