Symbol;ParamA;ParamB;Length;Factor;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldBars;ATRStopMult
ETH/USDC;7;2,0;7;2,0;22;0,8636363636363636;11,86644449821212;8,088632487518348;22,97160012273889;14261,061778960662;Short;0;1.5
ETH/USDC;7;3,0;7;3,0;22;0,8636363636363636;11,86644449821212;8,088632487518348;22,97160012273889;14261,061778960662;Short;0;1.5
ETH/USDC;7;4,0;7;4,0;22;0,8636363636363636;11,86644449821212;8,088632487518348;22,97160012273889;14261,061778960662;Short;0;1.5
ETH/USDC;7;2,0;7;2,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;7;4,0;7;4,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;10;2,0;10;2,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;10;2,0;10;2,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;7;4,0;7;4,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;7;3,0;7;3,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;7;3,0;7;3,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;7;2,0;7;2,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;10;3,0;10;3,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;14;3,0;14;3,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;14;3,0;14;3,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;14;2,0;14;2,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;14;2,0;14;2,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;10;4,0;10;4,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;10;4,0;10;4,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;14;4,0;14;4,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;14;4,0;14;4,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;24;None
ETH/USDC;10;3,0;10;3,0;24;0,9166666666666666;10,721766727884644;3,7720870312525885;84,12956699356437;14257,322401469231;Short;12;None
ETH/USDC;14;3,0;14;3,0;22;0,8636363636363636;11,650401923454506;7,1699528270831365;27,685608461857555;14256,308842315999;Short;0;2.0
ETH/USDC;14;4,0;14;4,0;22;0,8636363636363636;11,650401923454506;7,1699528270831365;27,685608461857555;14256,308842315999;Short;0;2.0
ETH/USDC;14;2,0;14;2,0;22;0,8636363636363636;11,650401923454506;7,1699528270831365;27,685608461857555;14256,308842315999;Short;0;2.0
ETH/USDC;10;3,0;10;3,0;22;0,8636363636363636;11,562118447241067;6,851924751718222;29,611937304882304;14254,366605839301;Short;0;2.0
ETH/USDC;10;2,0;10;2,0;22;0,8636363636363636;11,562118447241067;6,851924751718222;29,611937304882304;14254,366605839301;Short;0;2.0
ETH/USDC;10;4,0;10;4,0;22;0,8636363636363636;11,562118447241067;6,851924751718222;29,611937304882304;14254,366605839301;Short;0;2.0
ETH/USDC;7;2,0;7;2,0;22;0,8636363636363636;11,426167226835522;6,413752751985486;32,57836735888486;14251,375678990382;Short;0;2.0
ETH/USDC;7;4,0;7;4,0;22;0,8636363636363636;11,426167226835522;6,413752751985486;32,57836735888486;14251,375678990382;Short;0;2.0
