Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldBars
2024-08-10 18:00:00+02:00;7,505e-05;2024-08-10 19:00:00+02:00;7,826e-05;300,0;0,6;Partial exit 3% (30%);12,231445702864777;14012,231445702864;Long;0
2024-08-10 18:00:00+02:00;7,505e-05;2024-08-10 19:00:00+02:00;7,826e-05;1000,0;2,0;Trailing stop 5.0%;40,771485676215924;14053,00293137908;Long;0
2025-02-09 01:00:00+01:00;6,854e-05;2025-02-10 05:00:00+01:00;7,071e-05;301,13577710098025;0,6022715542019605;Partial exit 3% (30%);8,931790837235559;14061,934722216316;Long;0
2025-02-09 01:00:00+01:00;6,854e-05;2025-02-10 19:00:00+01:00;7,529e-05;301,13577710098025;0,6022715542019605;Partial exit 5% (30%);29,054374133449297;14090,989096349766;Long;0
2025-02-09 01:00:00+01:00;6,854e-05;2025-02-10 19:00:00+01:00;7,529e-05;702,6501465689539;1,405300293137908;Trailing stop 5.0%;67,79353964471501;14158,782635994481;Long;0
2025-03-26 01:00:00+01:00;6,612e-05;2025-03-28 19:00:00+01:00;6,173e-05;1011,3416168567486;2,0226832337134972;HTF crossover exit;-69,17013783143175;14089,61249816305;Long;0
2025-04-12 10:00:00+02:00;5,895e-05;2025-04-12 22:00:00+02:00;6,078e-05;301,92026781777963;0,6038405356355593;Partial exit 3% (30%);8,76874793097233;14098,38124609402;Long;0
2025-04-12 10:00:00+02:00;5,895e-05;2025-04-21 03:00:00+02:00;6,223e-05;301,92026781777963;0,6038405356355593;Partial exit 5% (30%);16,19511584167263;14114,576361935693;Long;0
2025-04-12 10:00:00+02:00;5,895e-05;2025-04-22 00:00:00+02:00;6,075e-05;402,5603570903728;0,8051207141807456;Trailing stop 5.0%;11,486798586288629;14126,063160521982;Long;0
2025-05-08 18:00:00+02:00;6,23e-05;2025-05-09 06:00:00+02:00;6,461e-05;302,70135343975676;0,6054027068795135;Partial exit 3% (30%);10,618355342010393;14136,681515863993;Long;0
2025-05-08 18:00:00+02:00;6,23e-05;2025-05-09 09:00:00+02:00;6,596e-05;302,70135343975676;0,6054027068795135;Partial exit 5% (30%);17,17769446149144;14153,859210325485;Long;0
2025-05-08 18:00:00+02:00;6,23e-05;2025-05-10 03:00:00+02:00;6,992e-05;403,6018045863423;0,8072036091726846;Profit target 10.0%;48,557896727070144;14202,417107052555;Long;0
2025-06-10 18:00:00+02:00;6,178e-05;2025-06-13 02:00:00+02:00;5,625e-05;1014,4583647894682;2,0289167295789365;HTF crossover exit;-92,83427052183787;14109,582836530717;Long;0
2025-06-14 02:00:00+02:00;6,04e-05;2025-06-14 06:00:00+02:00;6,178e-05;1007,8273454664798;2,0156546909329593;Trailing stop 5.0%;21,010864129327622;14130,593700660045;Long;0
2025-08-09 02:00:00+02:00;6,199e-05;2025-08-09 22:00:00+02:00;6,403e-05;302,79843644271523;0,6055968728854305;Partial exit 3% (30%);9,35905565725071;14139,952756317296;Long;0
2025-08-09 02:00:00+02:00;6,199e-05;2025-08-14 10:00:00+02:00;6,11e-05;706,5296850330022;1,4130593700660046;HTF crossover exit;-11,556815131952956;14128,395941185343;Long;0
2025-09-18 10:00:00+02:00;6,142e-05;2025-09-22 02:00:00+02:00;5,842e-05;1009,1711386560959;2,018342277312192;HTF crossover exit;-51,31032234843386;14077,085618836909;Long;0
2025-10-02 02:00:00+02:00;5,578e-05;2025-10-02 07:00:00+02:00;5,764e-05;301,6518346893623;0,6033036693787246;Partial exit 3% (30%);9,455362743712232;14086,540981580622;Long;0
2025-10-02 02:00:00+02:00;5,578e-05;2025-10-07 18:00:00+02:00;5,401e-05;703,8542809418454;1,4077085618836909;HTF crossover exit;-23,742274307080272;14062,798707273541;Long;0
2025-10-13 18:00:00+02:00;4,25e-05;2025-10-16 06:00:00+02:00;4,352e-05;1004,4856219481101;2,0089712438962204;Trailing stop 5.0%;22,09868368285827;14084,8973909564;Long;0
2025-12-05 12:00:00+01:00;4,202e-05;2025-12-05 15:00:00+01:00;4,768e-05;1006,0640993540285;2,012128198708057;Profit target 10.0%;133,50245538872167;14218,39984634512;Long;0
2025-12-05 18:00:00+01:00;5,111e-05;2025-12-05 19:00:00+01:00;5,771e-05;1015,5999890246514;2,031199978049303;Profit target 10.0%;129,11651920729025;14347,51636555241;Long;0
2025-12-31 09:00:00+01:00;3,812e-05;2025-12-31 13:00:00+01:00;3,979e-05;307,4467792618373;0,6148935585236747;Partial exit 3% (30%);12,85404981417483;14360,370415366586;Long;0
2025-12-31 09:00:00+01:00;3,812e-05;2025-12-31 14:00:00+01:00;4,128e-05;307,4467792618373;0,6148935585236747;Partial exit 5% (30%);24,871250787420838;14385,241666154006;Long;0
2025-12-31 09:00:00+01:00;3,812e-05;2025-12-31 14:00:00+01:00;4,128e-05;717,3758182776204;1,4347516365552409;Trailing stop 5.0%;58,03291850398196;14443,27458465799;Long;0
