Symbol;ParamA;ParamB;Length;Factor;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldBars;ATRStopMult
XRP/USDC;7;2,0;7;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;7;2,0;7;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;7;2,0;7;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;10;2,0;10;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;10;2,0;10;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;10;2,0;10;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;7;4,0;7;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;7;4,0;7;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;7;4,0;7;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;7;3,0;7;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;7;3,0;7;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;7;3,0;7;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;10;4,0;10;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;14;3,0;14;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;14;3,0;14;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;14;4,0;14;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;14;4,0;14;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;14;4,0;14;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;14;3,0;14;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;14;2,0;14;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;14;2,0;14;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;10;4,0;10;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;10;4,0;10;4,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;14;2,0;14;2,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;10;3,0;10;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;24;None
XRP/USDC;10;3,0;10;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;0;None
XRP/USDC;10;3,0;10;3,0;90;0,8666666666666667;10,85092786913601;3,2384605572469827;103,42276536829013;14976,58350822224;Long;12;None
XRP/USDC;14;3,0;14;3,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;12;1.5
XRP/USDC;14;3,0;14;3,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;24;1.5
XRP/USDC;14;4,0;14;4,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;12;1.5
XRP/USDC;14;4,0;14;4,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;24;1.5
XRP/USDC;14;4,0;14;4,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;0;1.5
XRP/USDC;14;2,0;14;2,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;24;1.5
XRP/USDC;14;2,0;14;2,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;0;1.5
XRP/USDC;14;3,0;14;3,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;0;1.5
XRP/USDC;14;2,0;14;2,0;78;0,7307692307692307;9,596539943888855;3,3035883743626853;58,46579616115923;14748,53011562332;Long;12;1.5
XRP/USDC;10;2,0;10;2,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;0;1.5
XRP/USDC;10;2,0;10;2,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;12;1.5
XRP/USDC;10;3,0;10;3,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;24;1.5
XRP/USDC;10;3,0;10;3,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;12;1.5
XRP/USDC;10;2,0;10;2,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;24;1.5
XRP/USDC;10;4,0;10;4,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;12;1.5
XRP/USDC;10;4,0;10;4,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;0;1.5
XRP/USDC;10;3,0;10;3,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;0;1.5
XRP/USDC;10;4,0;10;4,0;78;0,717948717948718;9,389997221857064;3,1626811143721993;60,05746148722574;14732,41978330485;Long;24;1.5
XRP/USDC;7;2,0;7;2,0;78;0,717948717948718;9,260316891078498;3,0741393045095866;60,57834064824419;14722,304717504125;Long;0;1.5
XRP/USDC;7;2,0;7;2,0;78;0,717948717948718;9,260316891078498;3,0741393045095866;60,57834064824419;14722,304717504125;Long;24;1.5
XRP/USDC;7;3,0;7;3,0;78;0,717948717948718;9,260316891078498;3,0741393045095866;60,57834064824419;14722,304717504125;Long;24;1.5
XRP/USDC;7;4,0;7;4,0;78;0,717948717948718;9,260316891078498;3,0741393045095866;60,57834064824419;14722,304717504125;Long;12;1.5
XRP/USDC;7;3,0;7;3,0;78;0,717948717948718;9,260316891078498;3,0741393045095866;60,57834064824419;14722,304717504125;Long;0;1.5
XRP/USDC;7;4,0;7;4,0;78;0,717948717948718;9,260316891078498;3,0741393045095866;60,57834064824419;14722,304717504125;Long;24;1.5
XRP/USDC;7;2,0;7;2,0;78;0,717948717948718;9,260316891078498;3,0741393045095866;60,57834064824419;14722,304717504125;Long;12;1.5
XRP/USDC;7;3,0;7;3,0;78;0,717948717948718;9,260316891078498;3,0741393045095866;60,57834064824419;14722,304717504125;Long;12;1.5
