Symbol;ParamA;ParamB;Length;Factor;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldBars;ATRStopMult
ETH/USDC;7;2,0;7;2,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;0;None
ETH/USDC;7;2,0;7;2,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;12;None
ETH/USDC;7;2,0;7;2,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;24;None
ETH/USDC;10;2,0;10;2,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;0;None
ETH/USDC;10;2,0;10;2,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;12;None
ETH/USDC;10;2,0;10;2,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;24;None
ETH/USDC;7;4,0;7;4,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;0;None
ETH/USDC;7;4,0;7;4,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;24;None
ETH/USDC;7;4,0;7;4,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;12;None
ETH/USDC;7;3,0;7;3,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;24;None
ETH/USDC;7;3,0;7;3,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;12;None
ETH/USDC;7;3,0;7;3,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;0;None
ETH/USDC;10;4,0;10;4,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;0;None
ETH/USDC;14;3,0;14;3,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;24;None
ETH/USDC;14;3,0;14;3,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;12;None
ETH/USDC;14;4,0;14;4,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;12;None
ETH/USDC;14;4,0;14;4,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;24;None
ETH/USDC;14;4,0;14;4,0;14;0,8571428571428571;11,033789282406653;2,5443561558399996;62,74939122758042;14154,473049953696;Short;0;None
