timestamp,open,high,low,close,volume
2025-11-05 09:00:00+01:00,370.32,599.99,370.32,460.86,312.905
2025-11-05 13:00:00+01:00,452.91,581.53,449.23,482.64,1716.188
2025-11-05 17:00:00+01:00,482.05,498.6,462.19,490.49,6642.701
2025-11-05 21:00:00+01:00,490.5,508.03,467.61,478.35,5565.719
2025-11-06 01:00:00+01:00,477.09,495.28,469.67,490.1,1240.829
2025-11-06 05:00:00+01:00,491.19,523.62,488.82,522.47,3806.519
2025-11-06 09:00:00+01:00,521.95,536.25,508.74,534.65,3253.313
2025-11-06 13:00:00+01:00,533.94,551.91,508.88,516.59,8383.775
2025-11-06 17:00:00+01:00,514.95,547.91,502.48,536.9,5652.467
2025-11-06 21:00:00+01:00,537.51,538.62,511.74,535.87,906.456
2025-11-07 01:00:00+01:00,532.05,593.1,525.34,584.54,3068.509
2025-11-07 05:00:00+01:00,583.24,632.58,576.88,624.0,3678.857
2025-11-07 09:00:00+01:00,623.81,666.6,593.58,627.95,16309.728
2025-11-07 13:00:00+01:00,628.22,749.0,591.1,671.22,19608.912
2025-11-07 17:00:00+01:00,670.68,745.65,669.61,681.61,17257.111
2025-11-07 21:00:00+01:00,682.07,712.48,625.78,645.0,14737.527
2025-11-08 01:00:00+01:00,645.0,658.67,592.53,594.32,8729.841
2025-11-08 05:00:00+01:00,595.04,607.91,531.75,583.93,10504.139
2025-11-08 09:00:00+01:00,583.89,588.96,524.22,538.08,7776.191
2025-11-08 13:00:00+01:00,537.9,564.15,506.54,511.6,6507.969
2025-11-08 17:00:00+01:00,511.98,626.65,489.23,588.47,31092.574
2025-11-08 21:00:00+01:00,587.72,619.17,568.0,600.5,4337.152
2025-11-09 01:00:00+01:00,600.18,603.4,534.55,540.96,12267.945
2025-11-09 05:00:00+01:00,540.96,612.45,531.08,588.45,5601.137
2025-11-09 09:00:00+01:00,588.12,619.38,571.2,606.76,4671.046
2025-11-09 13:00:00+01:00,606.9,656.63,593.23,646.81,10767.101
2025-11-09 17:00:00+01:00,645.24,669.4,626.2,643.11,8925.476
2025-11-09 21:00:00+01:00,642.88,646.2,607.82,615.62,3895.916
2025-11-10 01:00:00+01:00,616.0,669.13,607.74,661.36,3406.253
2025-11-10 05:00:00+01:00,660.79,684.17,638.96,680.28,3002.38
2025-11-10 09:00:00+01:00,680.26,680.28,625.0,636.36,4706.87
2025-11-10 13:00:00+01:00,636.99,639.36,596.96,613.71,20998.337
2025-11-10 17:00:00+01:00,612.67,614.75,526.06,587.0,37459.282
2025-11-10 21:00:00+01:00,588.45,597.98,512.81,521.27,20064.763
2025-11-11 01:00:00+01:00,522.07,586.61,503.37,538.06,17460.922
2025-11-11 05:00:00+01:00,538.1,548.81,471.81,474.52,7213.305
2025-11-11 09:00:00+01:00,472.95,496.4,467.53,479.46,6397.868
2025-11-11 13:00:00+01:00,479.12,517.74,460.61,506.5,9831.924
2025-11-11 17:00:00+01:00,506.4,517.19,481.5,483.11,4684.713
2025-11-11 21:00:00+01:00,483.3,488.18,440.5,443.11,8637.371
2025-11-12 01:00:00+01:00,443.27,482.48,424.65,467.5,14488.997
2025-11-12 05:00:00+01:00,467.4,473.9,446.72,457.66,2648.295
2025-11-12 09:00:00+01:00,458.26,487.46,457.09,475.78,6576.615
