Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldBars
2024-05-09 20:00:00+02:00;147,68;2024-05-10 00:00:00+02:00;152,92;300,0;0,6;Partial exit 3% (30%);10,044637053087717;14010,044637053088;Long;0
2024-05-09 20:00:00+02:00;147,68;2024-05-11 04:00:00+02:00;144,48;700,0;1,4000000000000001;HTF crossover exit;-16,567930660888486;13993,476706392199;Long;0
2024-05-27 16:00:00+02:00;169,07;2024-06-02 18:00:00+02:00;164,32;999,5340504565856;1,9990681009131714;HTF crossover exit;-30,080849254688424;13963,395857137511;Long;0
2024-06-12 14:00:00+02:00;158,75;2024-06-13 12:00:00+02:00;151,66;997,3854183669652;1,9947708367339303;HTF crossover exit;-46,53941723813101;13916,85643989938;Long;0
2024-06-16 22:00:00+02:00;148,8;2024-06-17 10:00:00+02:00;145,78;994,0611742785271;1,9881223485570543;HTF crossover exit;-22,163288654478844;13894,693151244901;Long;0
2024-06-24 22:00:00+02:00;128,16;2024-06-25 01:00:00+02:00;132,26;297,74342466953357;0,5954868493390671;Partial exit 3% (30%);8,929700737623213;13903,622851982524;Long;0
2024-06-24 22:00:00+02:00;128,16;2024-06-25 05:00:00+02:00;135,76;297,74342466953357;0,5954868493390671;Partial exit 5% (30%);17,060958433810537;13920,683810416334;Long;0
2024-06-24 22:00:00+02:00;128,16;2024-06-27 15:00:00+02:00;147,86;396,9912328927114;0,7939824657854229;Profit target 10.0%;60,229170530363305;13980,912980946698;Long;0
2024-06-30 16:00:00+02:00;141,92;2024-07-01 00:00:00+02:00;146,87;299,59099244885783;0,5991819848977157;Partial exit 3% (30%);9,85019380866099;13990,763174755359;Long;0
2024-06-30 16:00:00+02:00;141,92;2024-07-02 05:00:00+02:00;149,08;299,59099244885783;0,5991819848977157;Partial exit 5% (30%);14,515470678108413;14005,278645433467;Long;0
2024-06-30 16:00:00+02:00;141,92;2024-07-03 08:00:00+02:00;148,66;399,4546565984771;0,7989093131969541;HTF crossover exit;18,17180929921665;14023,450454732683;Long;0
2024-07-08 10:00:00+02:00;140,49;2024-07-10 06:00:00+02:00;145,23;300,5025097442718;0,6010050194885436;Partial exit 3% (30%);9,537666033168886;14032,988120765853;Long;0
2024-07-08 10:00:00+02:00;140,49;2024-07-12 00:00:00+02:00;136,75;701,1725227366342;1,4023450454732684;HTF crossover exit;-20,068337180394032;14012,91978358546;Long;0
2024-07-14 02:00:00+02:00;144,95;2024-07-15 02:00:00+02:00;150,43;300,2768525054027;0,6005537050108054;Partial exit 3% (30%);10,751755034068964;14023,671538619528;Long;0
2024-07-14 02:00:00+02:00;144,95;2024-07-15 08:00:00+02:00;153,19;300,2768525054027;0,6005537050108054;Partial exit 5% (30%);16,469341187328077;14040,140879806857;Long;0
2024-07-14 02:00:00+02:00;144,95;2024-07-16 01:00:00+02:00;159,46;400,36913667387023;0,8007382733477405;Profit target 10.0%;39,27760717775861;14079,418486984616;Long;0
2024-08-05 18:00:00+02:00;131,29;2024-08-06 02:00:00+02:00;138,98;301,7018247210989;0,6034036494421978;Partial exit 3% (30%);17,068064338258694;14096,486551322874;Long;0
2024-08-05 18:00:00+02:00;131,29;2024-08-06 02:00:00+02:00;138,98;1005,6727490703297;2,0113454981406593;Trailing stop 5.0%;56,893547794195655;14153,38009911707;Long;0
2024-08-18 20:00:00+02:00;145,57;2024-08-21 16:00:00+02:00;139,87;1010,955721365505;2,0219114427310103;HTF crossover exit;-41,60731785740002;14111,77278125967;Long;0
2024-09-04 16:00:00+02:00;132,86;2024-09-06 18:00:00+02:00;126,4;1007,9837700899764;2,0159675401799526;HTF crossover exit;-51,02676954816772;14060,746011711502;Long;0
2024-09-13 20:00:00+02:00;137,82;2024-09-15 18:00:00+02:00;133,87;1004,3390008365359;2,0086780016730716;HTF crossover exit;-30,7936080067834;14029,95240370472;Long;0
2024-09-19 00:00:00+02:00;131,45;2024-09-19 02:00:00+02:00;135,73;300,64183722224396;0,6012836744444879;Partial exit 3% (30%);9,1875871000797;14039,139990804799;Long;0
2024-09-19 00:00:00+02:00;131,45;2024-09-19 06:00:00+02:00;138,89;300,64183722224396;0,6012836744444879;Partial exit 5% (30%);16,414884213980727;14055,554875018779;Long;0
2024-09-19 00:00:00+02:00;131,45;2024-09-20 05:00:00+02:00;144,68;400,85578296299195;0,8017115659259839;Profit target 10.0%;39,54307358888871;14095,097948607669;Long;0
2024-10-05 10:00:00+02:00;144,48;2024-10-07 02:00:00+02:00;149,23;302,03781318445004;0,6040756263689001;Partial exit 3% (30%);9,32587739568355;14104,423826003353;Long;0
2024-10-05 10:00:00+02:00;144,48;2024-10-08 00:00:00+02:00;144,48;704,7548974303834;1,4095097948607669;HTF crossover exit;-1,4095097948607669;14103,014316208491;Long;0
2024-10-11 14:00:00+02:00;142,93;2024-10-13 11:00:00+02:00;147,67;302,2074496330391;0,6044148992660783;Partial exit 3% (30%);9,417716992293421;14112,432033200785;Long;0
2024-10-11 14:00:00+02:00;142,93;2024-10-14 05:00:00+02:00;152,44;302,2074496330391;0,6044148992660783;Partial exit 5% (30%);19,503280098356527;14131,935313299142;Long;0
2024-10-11 14:00:00+02:00;142,93;2024-10-15 00:00:00+02:00;158,0;402,94326617738545;0,8058865323547709;Profit target 10.0%;41,678931359572715;14173,614244658715;Long;0
2024-10-18 18:00:00+02:00;155,7;2024-10-20 16:00:00+02:00;160,73;303,7203052426867;0,6074406104853735;Partial exit 3% (30%);9,204461350790893;14182,818706009506;Long;0
2024-10-18 18:00:00+02:00;155,7;2024-10-20 23:00:00+02:00;163,73;303,7203052426867;0,6074406104853735;Partial exit 5% (30%);15,056490353540156;14197,875196363046;Long;0
2024-10-18 18:00:00+02:00;155,7;2024-10-21 14:00:00+02:00;165,59;404,96040699024894;0,8099208139804979;HTF crossover exit;24,9129977803263;14222,788194143372;Long;0
2024-10-23 20:00:00+02:00;169,53;2024-10-24 14:00:00+02:00;174,81;304,7740327316437;0,6095480654632873;Partial exit 3% (30%);8,88261788052314;14231,670812023895;Long;0
2024-10-23 20:00:00+02:00;169,53;2024-10-25 00:00:00+02:00;178,68;304,7740327316437;0,6095480654632873;Partial exit 5% (30%);15,839944056842743;14247,510756080737;Long;0
2024-10-23 20:00:00+02:00;169,53;2024-10-25 18:00:00+02:00;171,94;406,36537697552484;0,8127307539510497;HTF crossover exit;4,964067208126538;14252,474823288863;Long;0
2024-10-27 09:00:00+01:00;175,09;2024-10-29 03:00:00+01:00;180,72;305,41017478476135;0,6108203495695227;Partial exit 3% (30%);9,209610766075032;14261,684434054938;Long;0
2024-10-27 09:00:00+01:00;175,09;2024-10-29 17:00:00+01:00;182,33;712,6237411644431;1,4252474823288863;Trailing stop 5.0%;28,0418602110321;14289,726294265969;Long;0
2024-11-05 15:00:00+01:00;166,86;2024-11-06 01:00:00+01:00;172,55;306,2084205914136;0,6124168411828271;Partial exit 3% (30%);9,829426099996258;14299,555720365965;Long;0
2024-11-05 15:00:00+01:00;166,86;2024-11-06 03:00:00+01:00;179,68;306,2084205914136;0,6124168411828271;Partial exit 5% (30%);22,91384440766003;14322,469564773624;Long;0
2024-11-05 15:00:00+01:00;166,86;2024-11-06 04:00:00+01:00;184,93;408,2778941218848;0,8165557882437696;Profit target 10.0%;43,39764501951396;14365,867209793138;Long;0
2024-11-14 09:00:00+01:00;219,45;2024-11-17 05:00:00+01:00;235,15;307,84001163842436;0,6156800232768487;Partial exit 3% (30%);21,40796172984809;14387,275171522986;Long;0
2024-11-14 09:00:00+01:00;219,45;2024-11-17 05:00:00+01:00;235,15;1026,1333721280812;2,0522667442561624;Trailing stop 5.0%;71,35987243282698;14458,635043955814;Long;0
2024-12-03 21:00:00+01:00;228,77;2024-12-03 22:00:00+01:00;237,57;309,82789379905313;0,6196557875981062;Partial exit 3% (30%);11,29836434367637;14469,93340829949;Long;0
2024-12-03 21:00:00+01:00;228,77;2024-12-05 12:00:00+01:00;242,02;309,82789379905313;0,6196557875981062;Partial exit 5% (30%);17,325090432786794;14487,258498732277;Long;0
2024-12-03 21:00:00+01:00;228,77;2024-12-05 22:00:00+01:00;234,05;413,1038583987375;0,826207716797475;Trailing stop 5.0%;8,708208388222127;14495,966707120499;Long;0
2024-12-11 13:00:00+01:00;224,95;2024-12-12 09:00:00+01:00;232,44;310,62785800972495;0,62125571601945;Partial exit 3% (30%);9,721498924980073;14505,68820604548;Long;0
2024-12-11 13:00:00+01:00;224,95;2024-12-14 17:00:00+01:00;221,56;724,7983353560248;1,4495966707120498;HTF crossover exit;-12,372318861674104;14493,315887183804;Long;0
2024-12-17 17:00:00+01:00;226,99;2024-12-18 07:00:00+01:00;215,34;1035,2368490845574;2,0704736981691148;HTF crossover exit;-55,20281121010841;14438,113075973695;Long;0
2024-12-18 16:00:00+01:00;217,72;2024-12-18 19:00:00+01:00;217,85;1031,2937911409783;2,0625875822819566;HTF crossover exit;-1,4468049585068212;14436,666271015189;Long;0
2024-12-21 05:00:00+01:00;196,25;2024-12-21 19:00:00+01:00;182,12;1031,1904479296563;2,0623808958593126;HTF crossover exit;-76,30809314679455;14360,358177868395;Long;0
2024-12-24 13:00:00+01:00;191,39;2024-12-24 16:00:00+01:00;197,58;307,72196095432275;0,6154439219086455;Partial exit 3% (30%);9,337003637040443;14369,695181505434;Long;0
2024-12-24 13:00:00+01:00;191,39;2024-12-25 03:00:00+01:00;201,44;307,72196095432275;0,6154439219086455;Partial exit 5% (30%);15,543214877354362;14385,238396382789;Long;0
2024-12-24 13:00:00+01:00;191,39;2024-12-27 07:00:00+01:00;190,73;410,29594793909695;0,8205918958781939;HTF crossover exit;-2,23547943253007;14383,00291695026;Long;0
2024-12-28 17:00:00+01:00;192,3;2024-12-30 15:00:00+01:00;187,25;1027,3573512107328;2,0547147024214656;HTF crossover exit;-29,03419792454425;14353,968719025715;Long;0
2024-12-31 15:00:00+01:00;197,16;2025-01-02 05:00:00+01:00;203,99;307,5850439791225;0,615170087958245;Partial exit 3% (30%);10,040164921056823;14364,008883946772;Long;0
2024-12-31 15:00:00+01:00;197,16;2025-01-02 10:00:00+01:00;207,14;307,5850439791225;0,615170087958245;Partial exit 5% (30%);14,954411667527854;14378,9632956143;Long;0
2024-12-31 15:00:00+01:00;197,16;2025-01-03 15:00:00+01:00;218,19;410,11339197216324;0,8202267839443265;Profit target 10.0%;42,92436965130924;14421,887665265609;Long;0
2025-01-14 05:00:00+01:00;185,78;2025-01-15 14:00:00+01:00;195,69;309,0404499699773;0,6180808999399546;Partial exit 3% (30%);15,866959789060335;14437,75462505467;Long;0
