Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldBars
2024-05-07 04:00:00+02:00;14,582;2024-05-08 01:00:00+02:00;14,0;300,0;0,6;Partial exit 3% (30%);11,37366616376356;14011,373666163763;Short;12
2024-05-07 04:00:00+02:00;14,582;2024-05-08 09:00:00+02:00;13,806;300,0;0,6;Partial exit 5% (30%);15,364888218351425;14026,738554382115;Short;12
2024-05-07 04:00:00+02:00;14,582;2024-05-13 07:00:00+02:00;13,097;399,99999999999994;0,7999999999999999;Profit target 10.0%;39,935152928267755;14066,673707310383;Short;12
2024-05-30 12:00:00+02:00;18,255;2024-05-31 17:00:00+02:00;17,593;301,4287222995082;0,6028574445990164;Partial exit 3% (30%);10,32816496911088;14077,001872279494;Short;12
2024-05-30 12:00:00+02:00;18,255;2024-05-31 22:00:00+02:00;18,582;703,3336853655192;1,4066673707310384;HTF crossover exit;-14,005413747862018;14062,996458531632;Short;12
2024-06-03 18:00:00+02:00;17,683;2024-06-07 19:00:00+02:00;17,023;301,3499241113921;0,6026998482227842;Partial exit 3% (30%);10,644879743108937;14073,641338274741;Short;12
2024-06-03 18:00:00+02:00;17,683;2024-06-07 20:00:00+02:00;16,178;301,3499241113921;0,6026998482227842;Partial exit 5% (30%);25,045189977465437;14098,686528252207;Short;12
2024-06-03 18:00:00+02:00;17,683;2024-06-07 20:00:00+02:00;16,178;703,1498229265816;1,4062996458531631;Trailing stop 5.0%;58,438776614086024;14157,125304866293;Short;12
2024-06-13 10:00:00+02:00;15,467;2024-06-14 18:00:00+02:00;14,831;303,3669708185634;0,6067339416371268;Partial exit 3% (30%);11,867656272406101;14168,9929611387;Short;12
2024-06-13 10:00:00+02:00;15,467;2024-06-14 20:00:00+02:00;14,535;303,3669708185634;0,6067339416371268;Partial exit 5% (30%);17,67334731541991;14186,66630845412;Short;12
2024-06-13 10:00:00+02:00;15,467;2024-06-17 00:00:00+02:00;15,124;404,4892944247512;0,8089785888495025;Trailing stop 5.0%;8,161075590221401;14194,827384044342;Short;12
2024-06-21 18:00:00+02:00;14,102;2024-06-22 11:00:00+02:00;13,666;304,1748725152359;0,6083497450304718;Partial exit 3% (30%);8,796007396980793;14203,623391441322;Short;12
2024-06-21 18:00:00+02:00;14,102;2024-06-23 18:00:00+02:00;13,352;304,1748725152359;0,6083497450304718;Partial exit 5% (30%);15,568870109346703;14219,192261550668;Short;12
2024-06-21 18:00:00+02:00;14,102;2024-06-24 14:00:00+02:00;13,371;405,56649668698117;0,8111329933739624;Trailing stop 5.0%;20,212062941825526;14239,404324492494;Short;12
2024-07-03 18:00:00+02:00;14,383;2024-07-03 21:00:00+02:00;13,729;305,13009266769626;0,6102601853353925;Partial exit 3% (30%);13,264110989292526;14252,668435481786;Short;12
2024-07-03 18:00:00+02:00;14,383;2024-07-03 22:00:00+02:00;13,594;305,13009266769626;0,6102601853353925;Partial exit 5% (30%);16,128086690477183;14268,796522172264;Short;12
2024-07-03 18:00:00+02:00;14,383;2024-07-04 14:00:00+02:00;12,8;406,84012355692835;0,8136802471138567;Profit target 10.0%;43,96334232054358;14312,759864492808;Short;12
2024-07-08 00:00:00+02:00;12,355;2024-07-13 08:00:00+02:00;12,955;1022,3399903209148;2,04467998064183;HTF crossover exit;-51,69291908971091;14261,066945403096;Short;12
2024-07-17 22:00:00+02:00;13,959;2024-07-18 17:00:00+02:00;13,524;305,5942916872092;0,6111885833744184;Partial exit 3% (30%);8,911951819515199;14269,97889722261;Short;12
2024-07-17 22:00:00+02:00;13,959;2024-07-19 18:00:00+02:00;14,086;713,0533472701547;1,4261066945403096;HTF crossover exit;-7,913518049459009;14262,065379173151;Short;12
2024-07-22 14:00:00+02:00;14,33;2024-07-23 06:00:00+02:00;13,9;305,6156866965675;0,6112313733931349;Partial exit 3% (30%);8,559371925945591;14270,624751099096;Short;12
2024-07-22 14:00:00+02:00;14,33;2024-07-23 18:00:00+02:00;13,54;305,6156866965675;0,6112313733931349;Partial exit 5% (30%);16,23708631608967;14286,861837415187;Short;12
2024-07-22 14:00:00+02:00;14,33;2024-07-25 14:00:00+02:00;12,81;407,48758226209;0,81497516452418;Profit target 10.0%;42,40771325406456;14329,26955066925;Short;12
2024-07-28 22:00:00+02:00;13,27;2024-07-31 22:00:00+02:00;12,79;307,05577608576965;0,6141115521715393;Partial exit 3% (30%);10,492653521013809;14339,762204190265;Short;12
2024-07-28 22:00:00+02:00;13,27;2024-08-01 17:00:00+02:00;12,53;307,05577608576965;0,6141115521715393;Partial exit 5% (30%);16,508817935655863;14356,27102212592;Short;12
2024-07-28 22:00:00+02:00;13,27;2024-08-01 23:00:00+02:00;12,7;409,4077014476929;0,8188154028953858;Trailing stop 5.0%;16,76689596298141;14373,037918088901;Short;12
2024-08-02 16:00:00+02:00;12,02;2024-08-03 19:00:00+02:00;11,52;307,99366967333356;0,6159873393466672;Partial exit 3% (30%);12,195729369194664;14385,233647458095;Short;12
2024-08-02 16:00:00+02:00;12,02;2024-08-03 21:00:00+02:00;11,39;307,99366967333356;0,6159873393466672;Partial exit 5% (30%);15,526775713415383;14400,76042317151;Short;12
2024-08-02 16:00:00+02:00;12,02;2024-08-04 19:00:00+02:00;10,69;410,6582262311114;0,8213164524622228;Profit target 10.0%;44,6175721404977;14445,377995312008;Short;12
2024-08-11 20:00:00+02:00;10,41;2024-08-11 22:00:00+02:00;10,05;309,5438141852573;0,6190876283705147;Partial exit 3% (30%);10,085597588410701;14455,46359290042;Short;12
2024-08-11 20:00:00+02:00;10,41;2024-08-12 12:00:00+02:00;10,45;722,2688997656003;1,4445377995312005;HTF crossover exit;-4,2198265594373865;14451,243766340982;Short;12
2024-08-20 16:00:00+02:00;10,16;2024-08-21 18:00:00+02:00;10,52;1032,2316975957845;2,0644633951915687;HTF crossover exit;-38,63960228638072;14412,604164054601;Short;12
2024-08-26 20:00:00+02:00;12,12;2024-08-27 12:00:00+02:00;11,65;308,84151780117;0,6176830356023401;Partial exit 3% (30%);11,358844469888549;14423,96300852449;Short;12
2024-08-26 20:00:00+02:00;12,12;2024-08-27 18:00:00+02:00;11,49;308,84151780117;0,6176830356023401;Partial exit 5% (30%);15,435960216438652;14439,398968740928;Short;12
2024-08-26 20:00:00+02:00;12,12;2024-08-28 11:00:00+02:00;11,46;411,78869040156;0,82357738080312;Trailing stop 5.0%;21,600559225222373;14460,99952796615;Short;12
2024-09-11 14:00:00+02:00;10,4;2024-09-13 00:00:00+02:00;10,75;1032,9285377118679;2,065857075423736;HTF crossover exit;-36,827875171496174;14424,171652794654;Short;12
2024-09-15 22:00:00+02:00;11,05;2024-09-16 03:00:00+02:00;10,68;309,0893925598854;0,6181787851197709;Partial exit 3% (30%);9,731420784758773;14433,903073579413;Short;12
2024-09-15 22:00:00+02:00;11,05;2024-09-16 20:00:00+02:00;10,49;309,0893925598854;0,6181787851197709;Partial exit 5% (30%);15,046080023345024;14448,949153602758;Short;12
2024-09-15 22:00:00+02:00;11,05;2024-09-19 00:00:00+02:00;10,7;412,1191900798472;0,8242383801596944;HTF crossover exit;12,22931062689434;14461,178464229652;Short;12
2024-09-22 14:00:00+02:00;11,22;2024-09-23 16:00:00+02:00;11,48;1032,9413188735466;2,065882637747093;HTF crossover exit;-26,002134233747263;14435,176329995904;Short;12
2024-09-30 02:00:00+02:00;12,44;2024-09-30 12:00:00+02:00;12,05;309,3252070713408;0,6186504141426816;Partial exit 3% (30%);9,078844019765882;14444,25517401567;Short;12
2024-09-30 02:00:00+02:00;12,44;2024-10-01 16:00:00+02:00;11,62;309,3252070713408;0,6186504141426816;Partial exit 5% (30%);19,77095326740873;14464,02612728308;Short;12
2024-09-30 02:00:00+02:00;12,44;2024-10-01 20:00:00+02:00;11,15;412,43360942845436;0,8248672188569087;Profit target 10.0%;41,943569771714294;14505,969697054794;Short;12
2024-10-08 00:00:00+02:00;11,18;2024-10-09 00:00:00+02:00;10,84;310,84220779403125;0,6216844155880625;Partial exit 3% (30%);8,831477538792134;14514,801174593586;Short;12
2024-10-08 00:00:00+02:00;11,18;2024-10-09 15:00:00+02:00;10,56;310,84220779403125;0,6216844155880625;Partial exit 5% (30%);16,61643444239934;14531,417609035985;Short;12
2024-10-08 00:00:00+02:00;11,18;2024-10-11 14:00:00+02:00;10,7;414,45627705870834;0,8289125541174167;Trailing stop 5.0%;16,96527465412768;14548,382883690112;Short;12
2024-10-13 16:00:00+02:00;10,73;2024-10-14 14:00:00+02:00;11,02;1039,1702059778652;2,0783404119557303;HTF crossover exit;-30,16402165460065;14518,218862035512;Short;12
2024-10-17 12:00:00+02:00;11,0;2024-10-19 00:00:00+02:00;11,41;1037,0156330025366;2,0740312660050733;HTF crossover exit;-40,726432132463266;14477,492429903048;Short;12
2024-10-23 08:00:00+02:00;11,67;2024-10-23 17:00:00+02:00;11,31;310,23198064077957;0,6204639612815591;Partial exit 3% (30%);8,949674258999543;14486,442104162048;Short;12
2024-10-23 08:00:00+02:00;11,67;2024-10-25 02:00:00+02:00;11,69;723,8746214951524;1,4477492429903047;HTF crossover exit;-2,6883227159896825;14483,753781446057;Short;12
2024-10-26 00:00:00+02:00;11,45;2024-10-26 01:00:00+02:00;11,12;1034,5538415318613;2,0691076830637227;Trailing stop 5.0%;27,747727924404774;14511,501509370462;Short;12
2024-10-31 15:00:00+01:00;11,77;2024-10-31 20:00:00+01:00;11,4;310,960746629367;0,621921493258734;Partial exit 3% (30%);9,153395095769776;14520,654904466232;Short;12
2024-10-31 15:00:00+01:00;11,77;2024-11-02 09:00:00+01:00;11,17;310,960746629367;0,621921493258734;Partial exit 5% (30%);15,22994324570644;14535,884847711937;Short;12
2024-10-31 15:00:00+01:00;11,77;2024-11-03 19:00:00+01:00;10,55;414,61432883915603;0,8292286576783121;Profit target 10.0%;42,14693796796059;14578,031785679897;Short;12
2024-11-13 03:00:00+01:00;13,77;2024-11-13 06:00:00+01:00;13,22;312,3863954074264;0,6247727908148528;Partial exit 3% (30%);11,852534215291481;14589,884319895189;Short;12
2024-11-13 03:00:00+01:00;13,77;2024-11-13 20:00:00+01:00;13,32;728,9015892839949;1,45780317856799;Trailing stop 5.0%;22,36251019672592;14612,246830091915;Short;12
2024-11-20 19:00:00+01:00;14,28;2024-11-22 05:00:00+01:00;15,32;1043,7319164351368;2,0874638328702737;HTF crossover exit;-78,10155298500916;14534,145277106907;Short;12
2024-11-26 09:00:00+01:00;16,89;2024-11-27 23:00:00+01:00;18,74;1038,1532340790648;2,0763064681581294;HTF crossover exit;-115,78758432761742;14418,35769277929;Short;12
2024-12-09 11:00:00+01:00;25,25;2024-12-09 16:00:00+01:00;24,37;308,96480770241334;0,6179296154048267;Partial exit 3% (30%);10,149952791649568;14428,507645570939;Short;12
2024-12-09 11:00:00+01:00;25,25;2024-12-09 16:00:00+01:00;24,37;1029,8826923413778;2,0597653846827555;Trailing stop 5.0%;33,83317597216522;14462,340821543105;Short;12
2024-12-18 05:00:00+01:00;27,19;2024-12-18 20:00:00+01:00;26,41;1033,024344395936;2,066048688791872;Trailing stop 5.0%;27,568338535512325;14489,909160078616;Short;12
