Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldBars
2024-05-07 06:00:00+02:00;0,5382;2024-05-08 06:00:00+02:00;0,521;300,0;0,6;Partial exit 3% (30%);8,987513935340019;14008,98751393534;Short;12
2024-05-07 06:00:00+02:00;0,5382;2024-05-09 12:00:00+02:00;0,5105;300,0;0,6;Partial exit 5% (30%);14,840356744704602;14023,827870680045;Short;12
2024-05-07 06:00:00+02:00;0,5382;2024-05-13 10:00:00+02:00;0,5032;399,99999999999994;0,7999999999999999;HTF crossover exit;25,2126347082869;14049,040505388331;Short;12
2024-05-19 16:00:00+02:00;0,5147;2024-05-20 18:00:00+02:00;0,5183806415977347;1003,5028932420237;2,0070057864840476;ATR stop;-9,1830976697435;14039,857407718588;Short;12
2024-05-22 14:00:00+02:00;0,5277;2024-05-22 19:00:00+02:00;0,536762797875008;1002,8469576941849;2,00569391538837;ATR stop;-19,22873594144328;14020,628671777144;Short;12
2024-05-29 20:00:00+02:00;0,5247;2024-06-03 08:00:00+02:00;0,5199;1001,4734765555103;2,0029469531110204;HTF crossover exit;7,158617154886837;14027,78728893203;Short;12
2024-06-07 18:00:00+02:00;0,5198;2024-06-07 20:00:00+02:00;0,4903;300,59544190568636;0,6011908838113728;Partial exit 3% (30%);16,45838113661524;14044,245670068645;Short;12
2024-06-07 18:00:00+02:00;0,5198;2024-06-07 20:00:00+02:00;0,4903;1001,9848063522878;2,0039696127045756;Trailing stop 5.0%;54,861270455384144;14099,106940524029;Short;12
2024-06-11 02:00:00+02:00;0,4951;2024-06-11 15:00:00+02:00;0,4798;302,1237201540863;0,6042474403081726;Partial exit 3% (30%);8,732235933469882;14107,839176457499;Short;12
2024-06-11 02:00:00+02:00;0,4951;2024-06-12 14:00:00+02:00;0,493;704,9553470262014;1,4099106940524027;HTF crossover exit;1,5802048962425204;14109,419381353742;Short;12
2024-06-13 22:00:00+02:00;0,4789;2024-06-15 16:00:00+02:00;0,4831;1007,8156700966958;2,0156313401933916;HTF crossover exit;-10,854273675557987;14098,565107678185;Short;12
2024-06-18 02:00:00+02:00;0,5035;2024-06-18 03:00:00+02:00;0,4841;302,1121094502468;0,6042242189004936;Partial exit 3% (30%);11,03624236170483;14109,60135003989;Short;12
2024-06-18 02:00:00+02:00;0,5035;2024-06-18 03:00:00+02:00;0,4841;1007,0403648341561;2,0140807296683123;Trailing stop 5.0%;36,7874745390161;14146,388824578906;Short;12
2024-07-07 14:00:00+02:00;0,4345;2024-07-08 00:00:00+02:00;0,4206;303,13690338383367;0,6062738067676674;Partial exit 3% (30%);9,091316428066152;14155,480141006972;Short;12
2024-07-07 14:00:00+02:00;0,4345;2024-07-08 02:00:00+02:00;0,4104;303,13690338383367;0,6062738067676674;Partial exit 5% (30%);16,20753372269239;14171,687674729665;Short;12
2024-07-07 14:00:00+02:00;0,4345;2024-07-08 09:00:00+02:00;0,4226;404,18253784511154;0,8083650756902231;Trailing stop 5.0%;10,261306271506179;14181,948981001171;Short;12
2024-07-18 06:00:00+02:00;0,6097;2024-07-18 07:00:00+02:00;0,5847;303,8989067357394;0,6077978134714788;Partial exit 3% (30%);11,85320377483997;14193,80218477601;Short;12
2024-07-18 06:00:00+02:00;0,6097;2024-07-18 07:00:00+02:00;0,5847;1012,996355785798;2,025992711571596;Trailing stop 5.0%;39,51067924946657;14233,312864025476;Short;12
2024-07-26 16:00:00+02:00;0,5886;2024-07-26 23:00:00+02:00;0,603227676951491;1016,6652045732483;2,0333304091464965;ATR stop;-27,299130919372487;14206,013733106103;Short;12
2024-08-01 04:00:00+02:00;0,6122;2024-08-01 17:00:00+02:00;0,5854;304,4145799951308;0,6088291599902615;Partial exit 3% (30%);12,717388977659994;14218,731122083764;Short;12
2024-08-01 04:00:00+02:00;0,6122;2024-08-01 19:00:00+02:00;0,5807;304,4145799951308;0,6088291599902615;Partial exit 5% (30%);15,05444962120316;14233,785571704966;Short;12
2024-08-01 04:00:00+02:00;0,6122;2024-08-01 23:00:00+02:00;0,5924;405,88610666017433;0,8117722133203487;Trailing stop 5.0%;12,315547146156003;14246,101118851122;Short;12
2024-08-11 16:00:00+02:00;0,5676;2024-08-13 18:00:00+02:00;0,5807294273818904;1017,5786513465088;2,0351573026930176;ATR stop;-25,573256330557598;14220,527862520565;Short;12
2024-08-25 08:00:00+02:00;0,6054;2024-08-26 19:00:00+02:00;0,5812;304,7255970540121;0,6094511941080242;Partial exit 3% (30%);11,571519153938048;14232,099381674503;Short;12
2024-08-25 08:00:00+02:00;0,6054;2024-08-27 23:00:00+02:00;0,5734;304,7255970540121;0,6094511941080242;Partial exit 5% (30%);15,497617034713242;14247,596998709216;Short;12
2024-08-25 08:00:00+02:00;0,6054;2024-08-28 13:00:00+02:00;0,5807;406,3007960720161;0,8126015921440323;Trailing stop 5.0%;15,764256126684545;14263,3612548359;Short;12
2024-09-04 02:00:00+02:00;0,5521;2024-09-04 17:00:00+02:00;0,5613175170189786;1018,8115182025642;2,0376230364051287;ATR stop;-19,047064275607283;14244,314190560292;Short;12
2024-09-16 00:00:00+02:00;0,5761;2024-09-16 20:00:00+02:00;0,58;1017,4510136114494;2,034902027222899;HTF crossover exit;-8,922697467397638;14235,391493092893;Short;12
