Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldBars
2024-07-11 02:00:00+02:00;0,3911;2024-07-12 14:00:00+02:00;0,4038;300,0;0,6;Partial exit 3% (30%);9,141754027103035;14009,141754027103;Long;0
2024-07-11 02:00:00+02:00;0,3911;2024-07-12 18:00:00+02:00;0,4117;300,0;0,6;Partial exit 5% (30%);15,20158527230888;14024,343339299412;Long;0
2024-07-11 02:00:00+02:00;0,3911;2024-07-13 17:00:00+02:00;0,434;399,99999999999994;0,7999999999999999;Profit target 10.0%;43,07624648427511;14067,419585783688;Long;0
2024-07-25 13:00:00+02:00;0,3951;2024-07-25 14:00:00+02:00;0,3922;1004,8156846988348;2,0096313693976695;HTF crossover exit;-9,384892026513931;14058,034693757174;Long;0
2024-08-23 02:00:00+02:00;0,3779;2024-08-23 21:00:00+02:00;0,3898;301,2436005805109;0,6024872011610217;Partial exit 3% (30%);8,883617183353584;14066,918310940528;Long;0
2024-08-23 02:00:00+02:00;0,3779;2024-08-24 18:00:00+02:00;0,3977;301,2436005805109;0,6024872011610217;Partial exit 5% (30%);15,18111505206499;14082,099425992592;Long;0
2024-08-23 02:00:00+02:00;0,3779;2024-08-26 14:00:00+02:00;0,37184860532204345;401,6581341073478;0,8033162682146956;ATR stop;-7,235155101491142;14074,864270891101;Long;0
2024-08-28 10:00:00+02:00;0,3505;2024-08-28 14:00:00+02:00;0,3595;1005,3474479207929;2,010694895841586;HTF crossover exit;23,8042181748778;14098,668489065978;Long;0
2024-09-12 02:00:00+02:00;0,3554;2024-09-15 16:00:00+02:00;0,3459842860545449;1007,0477492189984;2,014095498437997;ATR stop;-28,694099820499027;14069,974389245479;Long;0
2024-11-07 01:00:00+01:00;0,3635;2024-11-07 03:00:00+01:00;0,3767;301,4994511981174;0,6029989023962349;Partial exit 3% (30%);10,345536877012696;14080,31992612249;Long;0
2024-11-07 01:00:00+01:00;0,3635;2024-11-07 16:00:00+01:00;0,3886;301,4994511981174;0,6029989023962349;Partial exit 5% (30%);20,215807769055626;14100,535733891547;Long;0
2024-11-07 01:00:00+01:00;0,3635;2024-11-07 22:00:00+01:00;0,4013;401,9992682641565;0,803998536528313;Profit target 10.0%;40,999501712124;14141,535235603671;Long;0
2024-12-11 03:00:00+01:00;1,0104;2024-12-11 13:00:00+01:00;1,0657;303,03289790579294;0,6060657958115859;Partial exit 3% (30%);15,97916703691841;14157,514402640589;Long;0
2024-12-11 03:00:00+01:00;1,0104;2024-12-11 14:00:00+01:00;1,0831;303,03289790579294;0,6060657958115859;Partial exit 5% (30%);21,197667060236657;14178,712069700825;Long;0
2024-12-11 03:00:00+01:00;1,0104;2024-12-12 03:00:00+01:00;1,1195;404,0438638743905;0,808087727748781;Profit target 10.0%;42,819372237310596;14221,531441938136;Long;0
2025-03-02 16:00:00+01:00;0,8662;2025-03-02 17:00:00+01:00;1,0373;1015,8236744241525;2,031647348848305;Profit target 10.0%;198,62343311059828;14420,154875048735;Long;0
2025-04-22 14:00:00+02:00;0,6405;2025-04-22 23:00:00+02:00;0,6733;309,00331875104433;0,6180066375020887;Partial exit 3% (30%);15,206050903535022;14435,36092595227;Long;0
2025-04-22 14:00:00+02:00;0,6405;2025-04-23 00:00:00+02:00;0,6731;309,00331875104433;0,6180066375020887;Partial exit 5% (30%);15,109562747797003;14450,470488700066;Long;0
2025-04-22 14:00:00+02:00;0,6405;2025-04-23 11:00:00+02:00;0,7054;412,0044250013924;0,8240088500027848;Profit target 10.0%;40,923199865985346;14491,393688566051;Long;0
2025-07-09 14:00:00+02:00;0,614;2025-07-10 18:00:00+02:00;0,6396;310,5298647549868;0,6210597295099737;Partial exit 3% (30%);12,32611378470444;14503,719802350755;Long;0
2025-07-09 14:00:00+02:00;0,614;2025-07-10 19:00:00+02:00;0,6581;310,5298647549868;0,6210597295099737;Partial exit 5% (30%);21,682469644586;14525,402271995341;Long;0
2025-07-09 14:00:00+02:00;0,614;2025-07-11 00:00:00+02:00;0,6783;414,0398196733157;0,8280796393466314;Profit target 10.0%;42,53146499419443;14567,933736989535;Long;0
2025-09-13 02:00:00+02:00;0,9275;2025-09-14 13:00:00+02:00;0,909563574379686;1040,5666954992525;2,081133390998505;ATR stop;-22,204095263557225;14545,729641725977;Long;0
2025-10-13 14:00:00+02:00;0,7096;2025-10-13 22:00:00+02:00;0,7344;311,69420660841377;0,6233884132168276;Partial exit 3% (30%);10,270095695983674;14555,99973742196;Long;0
2025-10-13 14:00:00+02:00;0,7096;2025-10-14 08:00:00+02:00;0,680626048641872;727,2864820862987;1,4545729641725975;ATR stop;-31,15068789567264;14524,849049526287;Long;0
2026-01-02 13:00:00+01:00;0,3642;2026-01-02 17:00:00+01:00;0,3888;311,2467653469919;0,6224935306939837;Partial exit 3% (30%);20,400764095709054;14545,249813621997;Long;0
2026-01-02 13:00:00+01:00;0,3642;2026-01-02 18:00:00+01:00;0,3886;311,2467653469919;0,6224935306939837;Partial exit 5% (30%);20,22984330199848;14565,479656923995;Long;0
2026-01-02 13:00:00+01:00;0,3642;2026-01-04 10:00:00+01:00;0,403;414,99568712932245;0,8299913742586449;Profit target 10.0%;43,381520598881686;14608,861177522876;Long;0
