Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldBars
2024-07-11 02:00:00+02:00;0,4393;2024-07-12 07:00:00+02:00;0,4547;300,0;0,6;Partial exit 3% (30%);9,916731163214184;14009,916731163214;Long;0
2024-07-11 02:00:00+02:00;0,4393;2024-07-12 09:00:00+02:00;0,4623;300,0;0,6;Partial exit 5% (30%);15,106806282722488;14025,023537445935;Long;0
2024-07-11 02:00:00+02:00;0,4393;2024-07-13 04:00:00+02:00;0,4855;399,99999999999994;0,7999999999999999;Profit target 10.0%;41,26692465285678;14066,290462098792;Long;0
2024-08-07 14:00:00+02:00;0,5165;2024-08-07 21:00:00+02:00;0,533;301,420509902117;0,602841019804234;Partial exit 3% (30%);9,026274979004965;14075,316737077797;Long;0
2024-08-07 14:00:00+02:00;0,5165;2024-08-07 21:00:00+02:00;0,533;1004,7350330070566;2,009470066014113;Trailing stop 5.0%;30,087583263349888;14105,404320341147;Long;0
2025-01-11 13:00:00+01:00;2,4047;2025-01-11 18:00:00+01:00;2,4812;302,2586640073103;0,6045173280146207;Partial exit 3% (30%);9,01114691141615;14114,415467252564;Long;0
2025-01-11 13:00:00+01:00;2,4047;2025-01-11 20:00:00+01:00;2,5291;302,2586640073103;0,6045173280146207;Partial exit 5% (30%);15,031935369831023;14129,447402622394;Long;0
2025-01-11 13:00:00+01:00;2,4047;2025-01-12 11:00:00+01:00;2,4829;403,01155200974705;0,8060231040194941;Trailing stop 5.0%;12,299771118612082;14141,747173741007;Long;0
2025-03-02 13:00:00+01:00;2,2731;2025-03-02 16:00:00+01:00;2,5984;1010,1247981243577;2,0202495962487155;Profit target 10.0%;142,53722558295743;14284,284399323964;Long;0
2025-04-12 14:00:00+02:00;2,0679;2025-04-12 15:00:00+02:00;2,151;306,09180855694206;0,6121836171138841;Partial exit 3% (30%);11,688328637386755;14295,97272796135;Long;0
2025-04-12 14:00:00+02:00;2,0679;2025-04-12 15:00:00+02:00;2,151;1020,3060285231403;2,0406120570462805;Trailing stop 5.0%;38,96109545795586;14334,933823419307;Long;0
2025-05-19 15:00:00+02:00;2,3237;2025-05-19 21:00:00+02:00;2,3995;307,17715335898515;0,6143543067179703;Partial exit 3% (30%);9,405884202819017;14344,339707622126;Long;0
2025-05-19 15:00:00+02:00;2,3237;2025-05-23 03:00:00+02:00;2,4521;307,17715335898515;0,6143543067179703;Partial exit 5% (30%);16,359242324212747;14360,69894994634;Long;0
2025-05-19 15:00:00+02:00;2,3237;2025-05-23 14:00:00+02:00;2,3494;409,5695378119802;0,8191390756239604;HTF crossover exit;3,710678509162334;14364,409628455502;Long;0
2025-08-07 14:00:00+02:00;3,0778;2025-08-07 23:00:00+02:00;3,2504;307,8087777526179;0,6156175555052359;Partial exit 3% (30%);16,64599627258687;14381,05562472809;Long;0
2025-08-07 14:00:00+02:00;3,0778;2025-08-07 23:00:00+02:00;3,2504;1026,029259175393;2,052058518350786;Trailing stop 5.0%;55,48665424195624;14436,542278970046;Long;0
2025-10-02 14:00:00+02:00;2,9884;2025-10-02 21:00:00+02:00;3,0926;309,35447740650096;0,6187089548130019;Partial exit 3% (30%);10,167911492837053;14446,710190462883;Long;0
2025-10-02 14:00:00+02:00;2,9884;2025-10-09 10:00:00+02:00;2,789;721,8271139485023;1,4436542278970046;HTF crossover exit;-49,607329278536554;14397,102861184347;Long;0
2025-10-12 14:00:00+02:00;2,4077;2025-10-12 17:00:00+02:00;2,4899;308,5093470253788;0,6170186940507576;Partial exit 3% (30%);9,915634180263353;14407,01849536461;Long;0
2025-10-12 14:00:00+02:00;2,4077;2025-10-12 19:00:00+02:00;2,5304;308,5093470253788;0,6170186940507576;Partial exit 5% (30%);15,105079939505742;14422,123575304115;Long;0
2025-10-12 14:00:00+02:00;2,4077;2025-10-14 07:00:00+02:00;2,5074;411,34579603383844;0,822691592067677;Trailing stop 5.0%;16,21064971481177;14438,334225018927;Long;0
2025-11-10 01:00:00+01:00;2,4165;2025-11-10 09:00:00+01:00;2,4962;309,39287625040555;0,6187857525008111;Partial exit 3% (30%);9,5854816744213;14447,919706693348;Long;0
2025-11-10 01:00:00+01:00;2,4165;2025-11-10 10:00:00+01:00;2,5382;309,39287625040555;0,6187857525008111;Partial exit 5% (30%);14,96288734481939;14462,882594038168;Long;0
2025-11-10 01:00:00+01:00;2,4165;2025-11-13 04:00:00+01:00;2,4831;412,5238350005407;0,8250476700010815;Trailing stop 5.0%;10,544324318840596;14473,426918357009;Long;0
2026-01-02 13:00:00+01:00;1,8979;2026-01-02 17:00:00+01:00;1,962;310,1448625362216;0,6202897250724432;Partial exit 3% (30%);9,854596037387022;14483,281514394395;Long;0
2026-01-02 13:00:00+01:00;1,8979;2026-01-02 22:00:00+01:00;2,0166;310,1448625362216;0,6202897250724432;Partial exit 5% (30%);18,777041632243282;14502,058556026639;Long;0
2026-01-02 13:00:00+01:00;1,8979;2026-01-05 11:00:00+01:00;2,1435;413,5264833816288;0,8270529667632576;Profit target 10.0%;52,685831968443054;14554,744387995082;Long;0
